Fortunata, quitó,quitar
Maximiliano, habló,hablar
Maxi, Refirió,referir
Mauricia, saliese,salir
Mauricia, enfureció,enfureceír
Fortunata, hacía,hacer
Fortunata, saldría,salir
Fortunata, componía,componer
Maxi, veía,ver
Fortunata, dile,dile
Fortunata, veía,ver
Mauricia, muriendo,morir
Mauricia, volvió,volver
Fortunata, ofenderse,ofender él
Mauricia, ponía,poner
Fortunata, dijo,decir
Mauricia, sonreía,sonreir
Fortunata, sentía,sentir
Fortunata, pensaba,pensar
Mauricia, parecía,parecer
Fortunata, vio,ver
Fortunata, decía,decir
Mauricia, debía,deber
Mauricia, recibiera,recibir
Fortunata, entrado,entrado
Fortunata, oyó,oir
Mauricia, frunció,fruncir
Mauricia, sentía,sentir
Fortunata, acompañaban,acompañar
Mauricia, dormía,dormir
Fortunata, dijo,decir
Jacinta, echó,echar
Fortunata, sabía,saber
Fortunata, miraba,mirar
Fortunata, pensaba,pensar
Jacinta, tapaba,tapar
Jacinta, querido,querido
Jacinta, resistir,resistir
Mauricia, contenta,contentar
Fortunata, examinó,examinar
Jacinta, miraba,mirar
Fortunata, supo,saber
Mauricia, echó,echar
Mauricia, pareció,parecer
Mauricia, seguía,seguir
Fortunata, aguardó,aguardar
Fortunata, mostrase,mostrar
Maxi, prometió,prometer
Maximiliano, detuvieron,detener
Fortunata, pasó,pasar
Mauricia, llaman,llamar
Mauricia, hacía,hacer
Fortunata, sujetarla,sujetar él
Mauricia, tranquilizarse,tranquilizar él
Fortunata, echó,echar
Fortunata, creyó,creer
Fortunata, impuso,imponer
Fortunata, retiró,retirar
Maximiliano, opuso,oponer
Fortunata, salió,salir
Fortunata, creía,creer
Fortunata, necesitó,necesitar
Fortunata, entró,entrar
Jacinta, hablaron,hablar
Mauricia, dormía,dormir
Jacinta, acompañó,acompañar
Mauricia, saldrá,salir
Jacinta, sabía,saber
Jacinta, pensaba,pensar
Jacinta, miró,mirar
Jacinta, quedó,quedar
Fortunata, movía,mover
Jacinta, veía,ver
Fortunata, comprendió,comprender
Fortunata, empezaba,empezar
Fortunata, sintió,sentir
Maxi, echó,echar
Fortunata, pensó,pensar
Maxi, dijo,decir
Maximiliano, desnudaba,desnudar
Fortunata, volvió,volver
Maximiliano, dio,dar
Fortunata, dijo,decir
Fortunata, sentía,sentir
Fortunata, alejar,alejar
Fortunata, simpatizaba,simpatizar
Aurora, ponerse,poner él
Fortunata, condujo,conducir
Fortunata, notó,notar
Maxi, Contestó,contestar
Fortunata, sabía,saber
Maximiliano, empezó,empezar
Fortunata, cogió,coger
Maximiliano, dio,dar
Fortunata, sentía,sentir
Maximiliano, distrajo,distraer
Fortunata, ver,ver
Maxi, expresaba,expresar
Fortunata, acostumbrado,acostumbrado
Maximiliano, expresado,expresado
Fortunata, gustaba,gustar
Maximiliano, pareció,parecer
Fortunata, entristeció,entristeceír
Fortunata, muerto!--exclamó,muerto!--exclamó
Mauricia, apretaba,apretar
Mauricia, estaba,estar
Fortunata, atendía,atender
Fortunata, vio,ver
Mauricia, dijo,decir
Fortunata, tuvo,tener
Fortunata, Advertía,advertir
Fortunata, dijo,decir
Fortunata, contestó,contestar
Fortunata, casaron--agregó,casaron--agregar
Mauricia, quedó,quedar
Fortunata, dijo,decir
Maxi, durmió,dormir
Mauricia, inspirado,inspirado
Mauricia, trocado,trocado
Maximiliano, desapareció,desaparecer
Maximiliano, Empezó,empezar
Maximiliano, veía,ver
Maximiliano, soñaba,soñar
Maximiliano, iba,ir
Maximiliano, tenía,tener
Maximiliano, perdiendo,perder
Maximiliano, hacía,hacer
Maximiliano, echando,echar
Maximiliano, pagaba,pagar
Maximiliano, iba,ir
Maximiliano, apuntó,apuntar
Maximiliano, encaró,encarar
Maximiliano, negase,negar
Maximiliano, miró,mirar
Maximiliano, contemplaba,contemplar
Fortunata, reía,reir
Fortunata, levantó,levantar
Fortunata, Salió,salir
Maximiliano, despidió,despedir
Fortunata, andar,andar
Fortunata, oía,oir
Maximiliano, reservaba,reservar
Fortunata, miró,mirar
Maximiliano, probara?--dijo,probara?--dijo
Maximiliano, insistió,insistir
Maximiliano, hablado,hablar
Maximiliano, tuvo,tener
Maximiliano, discurrió,discurrir
Maximiliano, Estaba,estar
Maximiliano, verla,ver él
Maximiliano, hizo,hacer
Maximiliano, atrapado,atrapado
Maximiliano, estremeció,estremeceír
Maximiliano, paseaba,pasear
Maximiliano, metió,meter
Maximiliano, sacaba,sacar
Fortunata, pasmaba,pasmar
Maximiliano, hallaba,hallar
Maximiliano, llevaba,llevar
Maximiliano, creía,creer
Fortunata, tenía,tener
Maximiliano, reía,reir
Maximiliano, erigido,erigido
Maximiliano, sacó,sacar
Fortunata, entendía,entender
Fortunata, miró,mirar
Fortunata, ocultaba,ocultar
Maximiliano, tuvo,tener
Fortunata, veíase,veíar
Maximiliano, insistió,insistir
Fortunata, dijo,decir
Juárez, dijo,decir
Juárez, ofrecía,ofrecer
Juanito, dio,dar
Maximiliano, sintió,sentir
Fortunata, acordaba,acordar
Maximiliano, vio,ver
Maximiliano, sabía,saber
Fortunata, dicho,dicho
Maximiliano, daba,dar
Fortunata, amara,amar
Fortunata, prendaba,prendar
Maximiliano, preguntaba,preguntar
Fortunata, querer,querer
Maximiliano, Pasaba,pasar
Maximiliano, iba,ir
Fortunata, salía,salir
Fortunata, pensaba,pensar
Maximiliano, dijo,decir
Fortunata, deseaba,desear
Maximiliano, daba,dar
Maximiliano, abandonó,abandonar
Fortunata, tenía,tener
Maximiliano, estudiaba,estudiar
Maximiliano, abalanzó,abalanzar
Fortunata, empezó,empezar
Fortunata, salió,salir
Maximiliano, dio,dar
Fortunata, conocía,conocer
Maximiliano, retiró,retirar
Maximiliano, conocía,conocer
Maximiliano, oyó,oir
Maximiliano, hizo,hacer
Maximiliano, entró,entrar
Maximiliano, rascaba,rascar
Maximiliano, buscaba,buscar
Maximiliano, sintió,sentir
Maximiliano, deseaba,desear
Maximiliano, Siguió,seguir
Maximiliano, dejó,dejar
Maximiliano, hablaba,hablar
Maximiliano, apostaba,apostar
Maximiliano, elogió,elogiar
Fortunata, decía,decir
Fortunata, aseguraba,asegurar
Fortunata, pudo,poder
Maximiliano, echó,echar
Fortunata, almorzaba,almorzar
Maximiliano, estudiaba,estudiar
Maximiliano, contaron,contar
Fortunata, comprendieron,comprender
Juanito, supo,saber
Maximiliano, dar,dar
Fortunata, recordaba,recordar
Maximiliano, prestó,prestar
Fortunata, vio,ver
Maximiliano, elogiaba,elogiar
Maximiliano, dijo,decir
Maximiliano, puesto,puesto
Fortunata, dicho,dicho
Maximiliano, apagaría,apagar
Maximiliano, entró,entrar
Maximiliano, durmió,dormir
Maximiliano, decir,decir
Maximiliano, contempló,contemplar
Maximiliano, entere,enterar
Maximiliano, sintió,sentir
Maximiliano, conoció,conocer
Maximiliano, sofocado,sofocado
Maximiliano, sintió,sentir
Maximiliano, permitió,permitir
Maximiliano, sentó,sentar
Maximiliano, inmutó,inmutar
Maximiliano, encontró,encontrar
Maximiliano, rompió,romper
Maximiliano, sujetó,sujetar
Maximiliano, movió,mover
Maximiliano, estrelló,estrellar
Maximiliano, guardó,guardar
Maxi, viera,ver
Maximiliano, dado,dado
Fortunata, debe,deber
Maximiliano, necesitaba,necesitar
Maximiliano, sabía,saber
Maximiliano, enterado,enterado
Maximiliano, observar,observar
Maximiliano, calculó,calcular
Maximiliano, estaba,estar
Maximiliano, entró,entrar
Maximiliano, despreciaba,despreciar
Maxi, ponía,poner
Maxi, vio,ver
